-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 03/31/2024 
Location: Latitude  37.5295   Longitude -77.4235 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 60.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE               MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX                 MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                 MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2021,12,12,3.17,3.11,0.75,249.05,54.7,54.51,6.13,0.08,0.4,6.42,-3.45,1.48,5.44,10.62,10.58,-0.04
2021,12,13,3.08,3.06,0.73,239.16,53.77,54.18,6.05,0.08,0.37,3.83,-2.52,0.65,3.55,16.39,13.72,-2.67
2021,12,14,3.01,2.98,0.72,247.25,52.47,52.77,5.91,0.07,0.36,4.83,-0.13,2.35,4.51,15.02,14.31,-0.71
2021,12,15,2.73,2.85,0.65,274.22,48.58,51.41,5.62,0.07,0.33,6.54,5.13,5.83,5.86,11.43,13.02,1.59
2021,12,16,2.74,2.84,0.66,293.2,49.56,52.3,5.74,0.08,0.38,11.01,7.94,9.48,10.87,15.37,19.48,4.1
2021,12,17,1.98,2.58,0.48,354.34,37.3,49.17,4.73,0.07,0.34,14.9,12.48,13.69,14.6,11.28,22.12,10.84
2021,12,18,0.6,2.46,0.14,360.43,11.68,45.82,1.73,0.03,0.15,13.16,12.47,12.81,13.08,9.37,17.76,8.39
2021,12,19,0.88,2.48,0.21,300.12,16.88,45.03,2.38,0.04,0.19,6.94,3.83,5.39,6.7,16.89,16.05,-0.85
2021,12,20,3.04,3.05,0.73,225.27,52.21,53.06,5.89,0.08,0.39,0.38,-5.46,-2.54,-0.33,10.31,6.28,-4.03
2021,12,21,0.97,2.83,0.23,292.34,18.26,51.15,2.66,0.04,0.18,0.99,-2.63,-0.81,0.78,7.39,4.48,-2.92
2021,12,22,2.97,2.95,0.71,260.29,51.36,51.84,5.8,0.07,0.35,3.73,-1.5,1.12,3.66,13.24,11.52,-1.72
2021,12,23,2.98,2.97,0.71,235.51,52.55,53.07,5.94,0.07,0.35,0.33,-5.85,-2.77,0.3,12.03,7.19,-4.85
2021,12,24,2.61,2.87,0.62,298.72,46.62,51.94,5.53,0.08,0.38,6.66,0.96,3.81,6.49,14.44,15.2,0.76
2021,12,25,2.3,2.7,0.55,334.27,42.55,50.66,5.12,0.07,0.34,13.73,8.69,11.21,13.4,14.27,20.83,6.56
2021,12,26,2.87,2.85,0.69,302.44,51.63,52.09,5.87,0.08,0.37,12.8,8.42,10.61,11.9,14.45,20.01,5.56
2021,12,27,1.29,2.6,0.3,323.21,24.06,48.27,3.25,0.05,0.23,7.68,4.62,6.15,7.76,8.63,12.55,3.91
2021,12,28,2.1,2.7,0.5,341.55,39.03,50.34,4.88,0.08,0.38,11.93,8.35,10.14,11.8,8.94,16.68,7.74
2021,12,29,0.7,2.57,0.16,377.38,13.63,48.8,2.03,0.03,0.15,15.85,15.3,15.58,15.33,9.21,20.48,11.27
2021,12,30,0.9,2.62,0.21,360.96,17.33,49.29,2.51,0.03,0.17,10.56,9.48,10.02,10.37,6.93,14.83,7.9
2021,12,31,1.84,2.72,0.43,342.95,34.05,49.81,4.37,0.05,0.24,12.1,9.97,11.03,11.48,10.84,18.75,7.92
2022,1,1,0.86,2.45,0.2,368.09,16.88,45.54,2.35,0.03,0.13,17.47,15.77,16.62,17.13,11.52,23.8,12.28
2022,1,2,0.55,2.53,0.12,365.5,10.87,46.84,1.62,0.02,0.11,17.57,15.26,16.41,17.21,10.54,20.79,10.25
2022,1,3,0.6,2.83,0.14,274.59,11.41,51.9,1.55,0.02,0.1,-0.4,-2.08,-1.24,-0.88,15.96,8.08,-7.88
2022,1,4,3.15,3.14,0.73,213.87,54.82,55.34,6.27,0.07,0.34,-4.16,-6.16,-5.16,-6.95,9.62,1.68,-7.94
2022,1,5,1.33,2.96,0.3,285.28,25.07,54.01,3.55,0.05,0.23,1.74,1.2,1.47,1.42,11.23,5.58,-5.66
2022,1,6,2.83,3.1,0.65,268.43,49.79,54.95,5.84,0.06,0.32,4.7,1.63,3.17,4.42,9.34,10.57,1.23
2022,1,7,2.82,3.2,0.64,238.17,48.38,55.59,5.65,0.05,0.28,-1.08,-6.43,-3.76,-1.2,8.45,2.29,-6.16
2022,1,8,3.19,3.21,0.73,216.21,55.51,56.42,6.28,0.07,0.35,-3.06,-8.6,-5.83,-3.13,9.46,2.72,-6.74
2022,1,9,1.46,2.96,0.33,317.76,27.3,55.28,3.67,0.05,0.25,4.65,2.62,3.63,4.48,15.44,11.72,-3.72
2022,1,10,3.23,3.3,0.73,239.95,56.45,58.31,6.46,0.09,0.43,2.19,-5.03,-1.42,2.04,9.27,5.96,-3.32
2022,1,11,3.38,3.36,0.75,206.55,57.54,57.82,6.49,0.07,0.36,-3.25,-10.06,-6.65,-3.25,6.44,0.94,-5.49
2022,1,12,3.17,3.24,0.7,234.63,55.27,57.25,6.38,0.07,0.35,0.27,-4.53,-2.13,0.17,13.82,8.83,-4.99
2022,1,13,1.98,3.22,0.44,264.02,35.8,56.77,4.75,0.05,0.27,0.95,-0.89,0.03,0.45,9.5,6.44,-3.06
2022,1,14,2.41,3.04,0.52,270.8,42.3,53.57,5.2,0.05,0.26,2.98,0.05,1.51,2.83,10.13,9.37,-0.76
2022,1,15,2.5,3.3,0.54,240.12,43.67,57.04,5.49,0.06,0.3,-2.7,-8.52,-5.61,-2.75,5.26,-0.36,-5.62
2022,1,16,0.48,3.17,0.1,275.45,9.0,58.31,1.34,0.02,0.08,-1.35,-3.63,-2.49,-1.38,11.97,6.09,-5.88
2022,1,17,2.05,3.27,0.44,269.26,37.16,58.33,4.71,0.06,0.29,0.75,-2.53,-0.89,0.48,6.44,4.34,-2.1
2022,1,18,3.48,3.46,0.73,222.08,60.91,61.12,6.95,0.07,0.37,-0.6,-5.38,-2.99,-1.67,9.58,4.87,-4.71
2022,1,19,3.07,3.35,0.64,266.68,54.83,60.14,6.53,0.08,0.39,3.16,0.01,1.59,2.78,14.46,11.17,-3.29
2022,1,20,0.52,3.0,0.11,290.71,10.19,53.97,1.53,0.02,0.09,1.6,0.64,1.12,1.27,4.94,3.23,-1.7
2022,1,21,1.78,3.31,0.37,267.47,32.54,58.52,4.38,0.06,0.3,-3.79,-9.81,-6.8,-3.56,3.28,-2.1,-5.38
2022,1,22,3.26,3.55,0.66,231.02,55.0,60.16,6.48,0.08,0.39,-2.81,-9.25,-6.03,-3.1,8.32,2.11,-6.2
2022,1,23,3.02,3.56,0.61,242.76,53.02,62.65,6.42,0.08,0.39,-0.88,-4.44,-2.66,-0.88,11.65,5.72,-5.93
2022,1,24,3.15,3.4,0.63,243.57,54.54,59.73,6.41,0.08,0.38,0.88,-2.83,-0.98,0.77,9.64,6.99,-2.66
2022,1,25,1.57,3.22,0.31,291.84,28.59,57.17,3.88,0.05,0.27,2.73,0.33,1.53,2.43,12.66,10.23,-2.44
2022,1,26,3.7,3.72,0.73,236.59,63.51,64.51,7.31,0.09,0.48,-2.18,-8.19,-5.19,-2.04,8.68,3.06,-5.61
2022,1,27,3.83,3.83,0.75,220.15,65.36,66.02,7.53,0.08,0.41,-1.63,-7.26,-4.45,-1.69,9.68,3.83,-5.86
2022,1,28,2.11,3.49,0.41,285.1,38.88,61.76,5.23,0.08,0.37,0.67,-2.38,-0.85,0.66,7.8,5.9,-1.91
2022,1,29,2.89,3.87,0.55,246.1,50.02,66.66,6.25,0.07,0.37,-2.64,-9.02,-5.83,-2.57,7.16,0.42,-6.74
2022,1,30,2.81,3.81,0.53,244.71,49.42,66.27,6.25,0.06,0.34,-3.06,-8.71,-5.88,-3.07,10.32,2.62,-7.7
2022,1,31,3.38,3.6,0.64,230.62,58.0,62.12,6.94,0.09,0.41,-1.32,-3.36,-2.35,-1.67,10.2,4.87,-5.32
2022,2,1,3.67,3.73,0.69,232.47,63.7,65.6,7.46,0.09,0.46,-0.15,-2.72,-1.43,-0.23,10.53,6.77,-3.75
2022,2,2,3.5,3.77,0.65,261.7,61.73,66.96,7.39,0.1,0.51,2.26,1.17,1.72,2.3,12.26,9.83,-2.42
2022,2,3,1.11,3.64,0.2,331.72,22.33,69.5,3.33,0.05,0.26,8.55,8.23,8.39,8.32,14.42,15.98,1.55
2022,2,4,0.7,3.52,0.12,348.45,14.16,67.62,2.14,0.04,0.18,13.22,11.51,12.37,12.9,15.02,17.77,2.75
2022,2,5,4.24,4.28,0.76,232.03,72.89,74.38,8.59,0.14,0.7,-0.12,-6.23,-3.17,0.05,9.23,3.91,-5.32
2022,2,6,4.02,4.17,0.71,234.59,69.16,72.32,8.24,0.12,0.6,-2.02,-6.81,-4.42,-1.76,10.98,5.07,-5.92
2022,2,7,1.28,3.88,0.23,301.53,25.3,71.53,3.66,0.06,0.31,0.02,-1.37,-0.67,0.12,9.84,5.77,-4.06
2022,2,8,3.43,4.22,0.59,251.06,60.96,74.54,7.69,0.13,0.66,1.92,-1.3,0.31,1.56,10.66,8.85,-1.81
2022,2,9,4.33,4.27,0.74,241.31,76.16,75.82,9.02,0.14,0.68,4.5,-0.48,2.01,3.62,15.37,13.36,-2.01
2022,2,10,4.33,4.29,0.73,257.58,77.44,77.35,9.23,0.12,0.62,7.39,3.3,5.34,7.1,16.36,16.08,-0.28
2022,2,11,3.5,4.19,0.59,256.98,63.02,76.39,7.81,0.12,-999.0,8.63,2.94,5.79,8.08,17.3,17.69,0.38
2022,2,12,4.01,4.12,0.67,290.43,72.01,74.55,8.62,0.11,0.55,11.23,6.95,9.09,11.05,13.84,19.05,5.22
2022,2,13,1.08,3.63,0.18,293.98,21.13,63.09,2.98,0.04,0.2,2.05,-0.29,0.87,2.0,10.53,7.6,-2.93
2022,2,14,3.63,4.41,0.59,238.88,63.1,76.16,7.82,0.1,0.51,-2.16,-7.04,-4.6,-2.13,8.58,2.86,-5.72
2022,2,15,4.62,4.65,0.75,220.97,80.24,81.28,9.62,0.12,0.63,-1.02,-7.0,-4.01,-0.71,12.27,6.44,-5.82
2022,2,16,4.32,4.57,0.7,269.19,78.06,82.82,9.62,0.16,0.77,4.87,1.31,3.09,4.94,17.6,13.87,-3.73
2022,2,17,3.11,4.3,0.49,339.95,59.18,80.23,7.88,0.16,0.81,13.55,10.47,12.01,13.26,14.92,20.77,5.85
2022,2,18,3.32,4.42,0.52,296.88,60.86,79.75,7.88,0.15,0.77,10.49,3.94,7.22,10.3,21.63,19.65,-1.99
2022,2,19,4.91,4.91,0.77,222.73,87.03,87.3,10.63,0.2,0.95,2.01,-5.55,-1.77,1.67,16.82,12.1,-4.72
2022,2,20,5.09,5.05,0.78,218.0,88.5,88.22,10.77,0.15,0.76,-0.11,-7.32,-3.71,0.18,14.41,8.01,-6.4
2022,2,21,4.87,4.85,0.74,264.65,87.22,87.23,10.63,0.17,0.84,6.97,2.67,4.82,6.95,20.54,17.76,-2.78
2022,2,22,1.52,4.34,0.23,361.19,31.8,82.48,4.62,0.09,0.44,15.16,13.38,14.27,14.92,12.06,20.67,8.61
2022,2,23,2.48,4.37,0.38,347.87,48.87,82.59,6.66,0.14,0.73,15.55,12.83,14.19,15.24,12.77,21.19,8.42
2022,2,24,0.9,4.22,0.13,317.27,19.29,78.34,2.89,0.05,0.26,4.4,0.58,2.49,4.56,5.34,7.58,2.24
2022,2,25,3.18,4.63,0.47,298.98,60.62,86.82,7.82,0.16,0.8,7.26,3.67,5.47,7.33,15.46,17.33,1.87
2022,2,26,3.31,4.81,0.48,280.37,62.06,86.8,8.29,0.16,0.84,3.06,-2.61,0.23,3.26,5.8,6.26,0.46
2022,2,27,2.69,4.78,0.39,287.17,51.27,86.18,6.98,0.14,0.7,4.83,-0.06,2.39,4.85,11.8,12.48,0.68
2022,2,28,5.04,5.07,0.72,252.22,90.73,91.62,11.09,0.19,0.93,4.55,-1.02,1.76,4.83,13.35,12.23,-1.11
2022,3,1,4.49,5.21,0.63,273.55,81.75,94.11,10.33,0.19,0.95,6.68,2.27,4.48,6.72,17.04,15.74,-1.3
2022,3,2,4.94,5.05,0.7,282.59,89.48,91.69,11.0,0.18,0.91,10.65,6.3,8.48,10.7,16.21,19.42,3.21
2022,3,3,4.11,4.97,0.57,310.95,76.23,91.43,9.7,0.18,0.91,11.7,4.98,8.34,11.7,13.55,18.64,5.08
2022,3,4,5.3,5.31,0.73,259.73,96.23,96.56,11.85,0.2,0.99,4.51,-4.52,-0.01,5.02,12.48,10.81,-1.67
2022,3,5,4.63,5.17,0.63,305.33,86.68,96.22,10.95,0.2,1.01,9.47,5.79,7.62,9.73,16.26,18.12,1.86
2022,3,6,2.9,4.83,0.39,356.26,56.57,89.8,7.68,0.16,0.8,17.35,14.9,16.12,16.98,10.57,22.33,11.76
2022,3,7,3.25,5.12,0.44,364.35,62.94,96.38,8.53,0.18,0.91,18.88,14.62,16.76,18.64,12.41,25.41,13.01
2022,3,8,5.59,5.65,0.74,281.07,100.19,101.31,12.5,0.27,1.39,9.97,2.23,6.1,10.3,8.99,14.74,5.75
2022,3,9,1.0,5.16,0.13,316.1,20.88,97.6,3.15,0.07,0.38,6.79,4.91,5.85,6.97,6.35,10.54,4.19
2022,3,10,3.07,5.15,0.4,296.34,56.42,92.22,7.5,0.18,0.95,5.73,3.18,4.45,5.77,8.33,10.92,2.59
2022,3,11,5.39,5.63,0.7,282.72,97.59,101.95,12.16,0.27,1.34,8.71,5.81,7.26,9.06,15.02,16.81,1.8
2022,3,12,1.57,5.68,0.2,288.06,31.16,104.38,4.57,0.1,0.52,2.85,-1.77,0.55,2.81,13.78,8.98,-4.8
2022,3,13,6.05,6.02,0.77,218.74,106.38,105.96,13.05,0.19,0.95,0.14,-7.63,-3.74,0.39,14.11,7.22,-6.89
2022,3,14,5.3,5.81,0.67,263.01,94.7,103.84,11.82,0.2,1.02,6.63,1.33,3.98,6.74,19.09,16.33,-2.76
2022,3,15,5.3,5.81,0.66,287.29,96.24,105.32,12.02,0.2,1.02,10.74,5.65,8.19,10.65,17.15,19.67,2.53
2022,3,16,4.69,5.58,0.58,321.01,86.78,101.53,11.12,0.2,1.02,12.63,8.78,10.7,12.4,14.62,20.88,6.26
2022,3,17,1.53,5.64,0.19,344.12,31.69,107.29,4.49,0.09,0.43,12.7,11.39,12.05,12.2,6.56,16.77,10.21
2022,3,18,4.86,5.74,0.59,331.12,90.77,106.43,11.59,0.24,1.2,15.7,12.69,14.19,15.48,15.45,23.73,8.28
2022,3,19,4.04,5.71,0.49,347.04,76.83,107.44,10.0,0.23,1.15,17.94,14.41,16.18,17.79,12.15,24.72,12.58
2022,3,20,4.73,6.13,0.57,295.83,86.25,110.88,11.14,0.24,1.24,12.11,5.15,8.62,12.07,10.06,16.91,6.84
2022,3,21,6.08,6.21,0.73,275.62,109.39,111.88,13.51,0.23,1.16,10.9,4.66,7.78,10.99,16.59,19.08,2.49
2022,3,22,5.01,6.01,0.59,305.44,91.48,108.8,11.67,0.23,1.18,13.33,9.01,11.17,13.29,16.44,22.54,6.1
2022,3,23,1.15,5.71,0.13,349.6,24.02,108.05,3.58,0.08,0.38,15.48,13.63,14.55,15.45,11.87,21.08,9.2
2022,3,24,1.79,5.57,0.21,363.92,36.89,105.5,5.34,0.13,0.67,18.95,17.66,18.31,18.8,7.71,22.41,14.7
2022,3,25,4.74,6.27,0.55,318.04,87.05,112.98,11.38,0.25,1.27,13.63,8.37,11.01,13.69,9.47,18.2,8.73
2022,3,26,4.72,6.54,0.54,278.23,85.02,116.34,11.13,0.2,0.97,7.73,0.4,4.07,7.72,9.21,11.98,2.76
2022,3,27,5.52,6.63,0.63,250.51,96.91,116.15,12.34,0.2,1.02,4.51,-3.55,0.48,4.76,11.34,10.59,-0.74
2022,3,28,6.81,6.87,0.77,223.18,118.98,119.94,14.8,0.24,1.19,2.21,-6.82,-2.31,2.3,13.5,9.93,-3.58
2022,3,29,6.5,6.88,0.73,237.78,114.64,121.07,14.42,0.23,1.18,1.28,-7.6,-3.16,1.03,14.88,8.58,-6.3
2022,3,30,3.34,6.24,0.38,336.73,63.34,114.03,8.59,0.16,0.84,10.44,4.93,7.69,10.65,18.48,18.69,0.21
2022,3,31,2.04,5.95,0.23,368.41,41.96,112.67,6.01,0.12,0.62,19.19,17.05,18.12,18.95,7.99,23.26,15.26
2022,4,1,5.58,6.75,0.62,296.59,101.16,121.15,13.08,0.28,1.41,12.22,4.48,8.34,12.18,12.54,16.67,4.14
2022,4,2,7.04,7.05,0.77,266.8,125.09,125.07,15.67,0.29,1.41,8.37,1.4,4.88,8.88,15.04,15.45,0.42
2022,4,3,6.58,6.8,0.72,286.48,116.62,120.49,14.56,0.27,1.34,10.82,3.83,7.33,10.92,13.4,17.6,4.2
2022,4,4,6.08,6.86,0.66,282.07,109.7,123.3,13.98,0.26,1.3,8.76,2.09,5.42,9.12,15.98,16.27,0.3
2022,4,5,3.69,6.3,0.4,347.98,71.16,116.77,9.59,0.2,1.04,14.19,11.02,12.61,14.33,15.24,22.06,6.82
2022,4,6,4.61,6.67,0.49,356.91,87.29,123.84,11.68,0.26,1.29,15.95,12.94,14.44,16.17,9.89,21.1,11.22
2022,4,7,1.82,6.41,0.2,359.42,37.76,121.82,5.51,0.12,0.63,13.35,11.55,12.45,13.43,11.52,20.24,8.71
2022,4,8,5.41,6.98,0.57,316.99,99.11,126.59,12.92,0.27,1.34,11.99,6.3,9.15,12.25,11.96,18.15,6.19
2022,4,9,4.42,7.14,0.46,312.08,81.41,127.44,10.92,0.2,1.0,9.51,2.68,6.1,9.85,9.84,14.39,4.55
2022,4,10,6.48,7.34,0.68,273.76,117.33,131.17,15.05,0.27,1.34,8.67,0.7,4.69,8.21,13.4,15.27,1.87
2022,4,11,6.86,7.12,0.71,300.3,126.14,130.16,16.11,0.33,1.65,12.89,7.48,10.19,12.8,19.73,22.08,2.34
2022,4,12,4.88,6.61,0.5,363.88,93.21,123.02,12.28,0.29,1.45,18.1,13.37,15.74,17.94,13.23,24.47,11.23
2022,4,13,6.11,6.81,0.62,358.79,116.69,128.95,15.09,0.33,1.65,19.99,14.72,17.35,19.87,14.92,28.04,13.12
2022,4,14,4.66,6.75,0.48,366.98,90.35,127.6,12.03,0.27,1.34,19.81,15.01,17.41,19.74,13.29,26.94,13.65
2022,4,15,7.41,7.61,0.75,289.55,133.07,136.02,17.07,0.38,1.93,14.33,4.11,9.22,14.51,14.89,21.6,6.71
2022,4,16,5.86,7.25,0.59,324.84,110.62,134.42,14.62,0.3,1.52,15.96,10.11,13.04,15.97,14.47,23.8,9.33
2022,4,17,6.31,7.33,0.63,309.69,114.68,132.16,14.81,0.3,1.52,13.4,5.32,9.36,13.78,10.7,18.3,7.61
2022,4,18,1.33,7.19,0.13,313.84,28.34,134.46,4.33,0.09,0.46,7.22,4.29,5.76,7.33,4.3,9.79,5.5
2022,4,19,6.17,7.78,0.62,270.27,111.43,138.81,14.48,0.29,1.48,7.54,-0.06,3.74,7.76,10.45,12.96,2.51
2022,4,20,7.67,7.66,0.76,269.09,138.37,137.98,17.48,0.36,1.77,9.62,1.53,5.58,10.16,17.09,17.68,0.58
2022,4,21,4.78,7.23,0.47,331.93,90.86,132.73,12.08,0.27,1.38,13.21,7.45,10.33,13.33,15.61,20.55,4.94
2022,4,22,7.21,7.35,0.71,322.48,133.21,135.4,16.81,0.36,1.8,17.65,11.19,14.41,17.72,14.95,25.58,10.64
2022,4,23,6.7,6.98,0.66,344.14,126.01,130.79,16.02,0.38,1.9,18.54,13.94,16.24,18.68,17.73,26.9,9.17
2022,4,24,7.22,7.23,0.7,348.59,135.59,135.38,17.1,0.41,2.07,21.62,15.6,18.62,21.66,16.73,30.93,14.19
2022,4,25,6.9,7.35,0.67,346.43,129.08,136.46,16.52,0.4,2.02,20.75,14.93,17.83,21.0,16.88,29.46,12.58
2022,4,26,4.92,7.13,0.48,373.87,95.88,134.65,12.73,0.32,1.59,19.82,16.08,17.95,20.11,14.12,27.91,13.8
2022,4,27,7.84,7.93,0.75,277.76,140.59,141.38,17.86,0.41,2.11,13.16,2.69,7.93,13.44,12.41,20.05,7.64
2022,4,28,8.21,8.23,0.78,259.01,147.08,146.52,18.9,0.39,1.96,9.49,-0.69,4.4,9.74,13.89,16.98,3.09
2022,4,29,7.59,7.92,0.72,280.16,137.78,142.77,17.56,0.38,1.87,11.95,-1.06,5.44,11.55,17.07,19.94,2.87
2022,4,30,4.55,7.41,0.43,342.11,88.61,138.33,12.05,0.27,1.34,13.26,6.31,9.78,13.26,12.05,19.83,7.79
2022,5,1,5.29,6.93,0.5,367.76,101.4,129.63,13.16,0.28,1.42,17.4,14.3,15.84,17.55,16.09,25.97,9.87
2022,5,2,7.17,7.64,0.67,349.2,134.27,142.01,17.27,0.38,1.87,22.01,14.61,18.31,21.9,12.93,29.27,16.34
2022,5,3,3.9,7.18,0.37,373.64,75.31,132.32,9.98,0.2,1.04,20.48,15.18,17.83,20.84,14.88,28.55,13.67
2022,5,4,5.52,7.26,0.52,390.02,106.95,137.44,14.16,0.33,1.64,21.83,17.95,19.89,22.14,13.23,29.01,15.76
2022,5,5,4.54,7.5,0.42,362.01,88.23,139.11,11.84,0.27,1.33,18.85,13.46,16.15,19.42,10.79,24.67,13.88
2022,5,6,2.93,7.1,0.27,377.59,60.65,134.16,8.46,0.21,1.05,18.29,15.94,17.12,18.47,10.27,23.89,13.62
2022,5,7,3.0,7.72,0.28,357.82,61.33,145.83,8.84,0.21,1.05,13.2,10.86,12.03,13.38,7.54,16.55,9.01
2022,5,8,1.98,7.97,0.18,324.35,41.3,149.47,5.98,0.12,0.62,9.2,6.08,7.64,9.38,4.65,11.62,6.98
2022,5,9,7.79,8.03,0.72,281.09,142.0,145.42,18.19,0.39,-999.0,12.67,3.14,7.9,12.91,15.59,20.97,5.37
2022,5,10,7.05,7.93,0.65,314.65,130.39,144.95,16.8,0.36,1.79,14.69,5.55,10.12,14.87,14.43,22.53,8.1
2022,5,11,5.5,7.85,0.5,340.85,104.67,146.12,13.95,0.3,1.52,16.04,8.93,12.48,16.27,13.77,22.82,9.05
2022,5,12,3.02,7.86,0.27,367.41,61.2,150.19,8.47,0.17,0.87,18.05,15.14,16.6,18.37,10.25,23.04,12.8
2022,5,13,3.8,7.76,0.34,379.69,77.0,148.81,10.77,0.23,1.13,19.68,16.54,18.11,19.99,10.82,25.84,15.02
2022,5,14,3.04,7.66,0.27,378.57,63.3,146.09,9.13,0.2,0.99,19.77,16.73,18.25,19.66,10.41,25.3,14.88
2022,5,15,6.93,7.71,0.62,378.86,133.16,146.48,17.41,0.39,1.96,22.32,16.83,19.57,22.42,15.31,29.64,14.33
2022,5,16,5.29,7.79,0.48,380.55,103.56,148.12,14.18,0.37,1.84,22.54,17.04,19.79,22.58,14.3,29.37,15.07
2022,5,17,8.14,8.23,0.73,326.48,151.7,152.31,19.45,0.42,2.09,21.18,11.52,16.35,21.4,15.8,28.69,12.88
2022,5,18,7.2,7.91,0.65,348.39,136.07,147.9,17.65,0.4,2.02,20.82,11.21,16.01,21.37,14.2,27.81,13.62
2022,5,19,7.18,7.87,0.64,383.3,137.02,148.64,17.84,0.44,2.23,24.72,16.33,20.52,24.39,14.05,31.7,17.65
2022,5,20,7.08,7.43,0.63,384.92,132.94,138.58,16.66,0.38,1.88,26.87,18.73,22.8,27.01,15.09,35.08,19.98
2022,5,21,7.18,7.72,0.64,395.21,136.85,145.89,17.45,0.42,2.13,26.96,16.94,21.95,27.18,15.33,34.8,19.47
2022,5,22,6.95,7.66,0.62,399.52,134.2,146.54,17.26,0.43,2.18,26.26,19.76,23.01,26.57,12.15,33.16,21.01
2022,5,23,4.04,7.52,0.36,388.6,80.6,142.29,10.94,0.27,1.33,21.37,15.5,18.44,21.86,9.67,26.56,16.89
2022,5,24,1.85,7.63,0.16,371.78,39.83,146.23,5.92,0.16,0.78,16.65,14.69,15.67,16.83,5.6,19.23,13.63
2022,5,25,2.73,7.78,0.24,369.05,56.31,147.19,7.95,0.2,0.96,17.25,14.03,15.64,17.63,9.43,22.32,12.89
2022,5,26,3.42,8.01,0.3,380.8,68.93,152.27,9.58,0.23,1.18,20.44,16.63,18.54,21.02,13.3,27.26,13.94
2022,5,27,2.96,7.72,0.26,396.45,61.33,148.48,8.64,0.21,1.05,21.33,19.94,20.64,21.29,6.17,24.33,18.15
2022,5,28,7.43,8.29,0.66,363.1,141.27,155.66,18.44,0.46,2.3,21.62,15.53,18.58,21.37,10.45,26.74,16.28
2022,5,29,7.47,8.16,0.66,366.63,142.34,154.02,18.3,0.43,2.17,22.69,15.51,19.09,22.69,14.59,29.24,14.65
2022,5,30,8.0,8.14,0.7,371.46,152.36,153.86,19.4,0.48,2.46,24.81,17.84,21.33,25.12,15.96,32.17,16.21
2022,5,31,8.03,8.09,0.7,389.27,154.15,154.27,19.66,0.48,2.4,26.82,18.76,22.79,27.16,16.14,35.05,18.9
2022,6,1,7.39,7.9,0.65,405.68,141.23,149.67,18.08,0.45,2.26,27.94,19.81,23.87,28.11,14.24,34.83,20.58
2022,6,2,7.2,7.85,0.62,407.51,137.39,148.34,17.73,0.44,2.23,27.9,19.87,23.89,28.23,14.4,35.45,21.05
2022,6,3,5.89,7.67,0.52,387.99,112.56,144.01,14.74,0.36,1.81,23.33,14.93,19.13,23.25,7.47,27.44,19.97
2022,6,4,8.16,8.45,0.71,349.15,151.83,155.71,19.46,0.47,2.35,22.84,11.1,16.97,23.16,14.49,30.19,15.69
2022,6,5,7.79,8.36,0.68,354.88,147.26,156.4,19.03,0.45,2.25,22.17,12.37,17.26,22.47,14.45,29.73,15.28
2022,6,6,8.45,8.52,0.73,339.44,158.7,158.52,20.3,0.47,2.37,21.72,10.53,16.12,22.23,16.02,29.92,13.9
2022,6,7,6.04,7.98,0.52,389.02,116.55,150.82,15.49,0.38,1.9,23.19,15.2,19.19,23.54,14.68,30.52,15.84
2022,6,8,6.9,7.93,0.6,403.09,132.71,150.52,17.31,0.42,2.13,26.44,18.15,22.3,26.92,14.55,33.98,19.44
