-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 03/31/2024 
Location: Latitude  38.8897   Longitude -77.0924 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 70.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE               MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX                 MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                 MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2021,12,11,0.56,2.43,0.14,352.34,10.71,45.59,1.57,0.02,0.1,11.59,9.93,10.76,10.83,10.93,17.18,6.25
2021,12,12,3.03,2.99,0.75,244.05,52.18,52.22,5.8,0.08,0.37,4.83,-2.72,1.05,4.43,8.91,9.14,0.23
2021,12,13,2.89,2.91,0.72,240.8,50.67,51.6,5.68,0.06,0.31,3.55,-2.06,0.74,3.12,13.34,11.73,-1.61
2021,12,14,2.86,2.83,0.71,248.18,49.98,50.25,5.55,0.06,0.32,4.9,0.42,2.66,4.25,12.56,12.76,0.21
2021,12,15,2.49,2.68,0.62,276.03,44.06,47.95,5.12,0.06,0.3,6.23,5.67,5.95,6.15,10.44,11.86,1.41
2021,12,16,2.63,2.71,0.66,295.57,47.41,49.59,5.42,0.07,0.34,10.81,7.39,9.1,10.17,11.77,17.11,5.34
2021,12,17,1.79,2.59,0.45,339.05,33.7,48.94,4.32,0.06,0.3,11.15,5.55,8.36,10.32,6.01,14.39,8.38
2021,12,18,0.76,2.27,0.19,343.27,14.7,41.49,2.1,0.03,0.16,8.74,7.29,8.01,8.49,4.38,11.43,7.06
2021,12,19,1.44,2.76,0.36,282.27,26.9,50.74,3.5,0.05,0.28,4.69,-0.09,2.3,4.63,13.11,11.2,-1.91
2021,12,20,2.91,2.91,0.73,222.56,50.2,50.96,5.59,0.07,0.34,-0.94,-6.17,-3.56,-0.31,9.11,4.46,-4.65
2021,12,21,1.31,2.84,0.33,272.16,24.05,50.4,3.38,0.05,0.22,0.8,-1.61,-0.41,1.22,6.53,3.86,-2.67
2021,12,22,2.86,2.85,0.71,247.9,49.12,49.76,5.49,0.06,0.32,2.45,-3.06,-0.3,2.48,10.63,7.79,-2.85
2021,12,23,2.71,2.81,0.68,236.49,47.9,50.21,5.43,0.06,0.3,-0.41,-5.67,-3.04,-0.02,8.11,4.28,-3.83
2021,12,24,2.15,2.67,0.54,299.57,38.48,48.22,4.66,0.06,0.32,5.49,1.15,3.33,5.4,11.42,12.3,0.87
2021,12,25,1.7,2.5,0.42,344.97,31.62,46.8,3.96,0.05,0.26,11.91,8.73,10.32,10.98,12.88,18.63,5.75
2021,12,26,2.77,2.77,0.69,284.09,49.64,50.23,5.56,0.07,0.34,8.03,3.69,5.86,7.3,10.72,13.38,2.67
2021,12,27,0.76,2.43,0.19,312.39,14.44,44.02,2.05,0.03,0.14,3.58,1.36,2.47,3.94,4.18,5.89,1.71
2021,12,28,1.46,2.66,0.36,336.19,26.95,48.52,3.62,0.05,0.28,7.49,3.58,5.53,7.3,8.09,12.35,4.26
2021,12,29,1.11,2.43,0.27,362.65,21.47,46.12,3.01,0.05,0.22,8.44,7.55,8.0,8.44,4.09,10.92,6.83
2021,12,30,1.11,2.46,0.27,334.69,21.2,45.29,2.96,0.04,0.18,8.55,7.97,8.26,8.32,6.03,12.82,6.79
2021,12,31,1.74,2.6,0.42,325.66,31.77,47.23,4.05,0.05,0.23,9.5,8.59,9.05,9.11,7.93,14.21,6.29
2022,1,1,0.72,2.34,0.18,356.18,14.09,43.8,2.02,0.02,0.12,12.42,12.19,12.3,11.65,5.81,15.42,9.6
2022,1,2,0.96,2.53,0.23,344.73,18.77,47.05,2.68,0.04,0.18,11.69,9.38,10.54,10.9,10.12,15.51,5.37
2022,1,3,0.65,2.82,0.16,261.9,12.63,51.43,1.73,0.02,0.1,-0.9,-4.17,-2.53,-0.63,10.63,4.79,-5.85
2022,1,4,3.01,3.03,0.73,216.66,52.8,53.7,6.1,0.06,0.32,-3.24,-5.92,-4.58,-3.1,8.05,1.55,-6.49
2022,1,5,1.04,2.93,0.25,270.9,19.55,52.78,2.82,0.03,0.16,0.62,-0.24,0.19,0.47,7.27,3.57,-3.7
2022,1,6,2.15,2.97,0.52,267.73,38.46,52.68,4.84,0.05,0.26,1.51,-2.7,-0.6,1.33,5.77,4.49,-1.28
2022,1,7,2.96,3.09,0.7,228.12,50.82,53.59,5.92,0.05,0.29,-2.69,-7.2,-4.94,-2.19,5.68,-0.32,-6.0
2022,1,8,3.02,3.08,0.71,215.09,52.77,54.39,6.08,0.06,0.32,-3.99,-8.24,-6.12,-3.32,7.73,0.34,-7.39
2022,1,9,0.5,2.81,0.12,299.71,9.9,52.26,1.45,0.02,0.09,1.8,-0.1,0.85,1.41,7.94,4.83,-3.12
2022,1,10,3.08,3.2,0.72,234.27,53.62,56.18,6.2,0.08,0.41,-1.48,-7.66,-4.57,-1.27,6.25,2.03,-4.22
2022,1,11,3.17,3.24,0.73,206.95,54.16,55.82,6.16,0.06,0.31,-4.42,-11.23,-7.83,-3.54,4.59,-2.5,-7.1
2022,1,12,2.81,3.06,0.65,243.02,49.05,53.84,5.76,0.06,0.31,-0.35,-4.38,-2.36,-0.61,11.62,6.4,-5.21
2022,1,13,1.76,2.93,0.4,270.16,31.75,51.09,4.17,0.05,0.21,1.56,-0.51,0.52,0.48,5.31,5.01,-0.3
2022,1,14,1.73,2.93,0.39,288.26,30.77,51.63,3.93,0.04,0.19,1.79,-1.2,0.3,1.35,9.35,6.32,-3.03
2022,1,15,2.17,3.3,0.48,229.2,38.23,57.23,5.0,0.05,0.27,-5.52,-11.94,-8.74,-4.54,3.92,-3.96,-7.88
2022,1,16,0.63,3.04,0.14,261.42,11.8,55.21,1.71,0.02,0.09,-4.64,-7.03,-5.84,-4.24,15.56,5.9,-9.67
2022,1,17,1.6,3.08,0.35,280.35,29.4,54.48,3.9,0.05,0.24,0.94,-2.42,-0.74,0.61,7.69,6.48,-1.22
2022,1,18,2.5,3.3,0.55,249.77,43.95,58.32,5.31,0.05,0.27,-0.61,-4.88,-2.74,-1.34,6.08,2.94,-3.13
2022,1,19,2.49,3.15,0.54,271.9,44.47,56.27,5.45,0.06,0.3,1.99,-0.77,0.61,1.3,11.62,8.33,-3.28
2022,1,20,0.92,3.15,0.2,276.77,17.91,57.52,2.62,0.03,0.16,0.03,-2.56,-1.27,-0.29,7.41,2.33,-5.08
2022,1,21,2.64,3.4,0.56,235.25,46.4,59.58,5.77,0.07,0.34,-5.74,-10.95,-8.34,-4.6,4.67,-3.77,-8.45
2022,1,22,3.48,3.53,0.73,213.65,58.3,59.77,6.64,0.07,0.37,-5.63,-10.66,-8.14,-5.02,10.37,-0.67,-11.04
2022,1,23,2.57,3.36,0.54,258.51,45.23,58.66,5.61,0.06,0.32,-1.99,-5.69,-3.84,-1.95,10.88,3.33,-7.54
2022,1,24,2.64,3.28,0.55,255.75,46.29,57.57,5.62,0.07,0.34,-0.75,-4.24,-2.49,-0.8,7.36,2.44,-4.92
2022,1,25,1.93,3.35,0.4,283.31,35.26,60.34,4.61,0.06,0.3,0.36,-2.88,-1.26,0.09,9.88,6.45,-3.43
2022,1,26,3.69,3.71,0.75,207.92,62.68,63.8,7.18,0.09,0.44,-4.05,-9.48,-6.77,-3.49,7.55,-0.02,-7.56
2022,1,27,3.62,3.67,0.73,221.48,61.43,62.74,7.05,0.07,0.36,-3.46,-8.59,-6.02,-3.49,9.41,1.25,-8.17
2022,1,28,1.68,3.03,0.34,280.29,30.74,52.06,4.05,0.05,0.27,-0.58,-2.7,-1.64,-0.54,4.7,2.11,-2.6
2022,1,29,2.99,3.83,0.59,233.73,51.57,65.74,6.34,0.06,0.33,-5.78,-10.92,-8.35,-5.14,6.97,-1.85,-8.82
2022,1,30,2.14,3.73,0.42,252.05,37.88,64.87,5.02,0.05,0.27,-5.49,-9.84,-7.67,-4.86,10.37,-0.88,-11.24
2022,1,31,2.89,3.38,0.56,236.09,49.44,57.7,5.98,0.07,0.34,-3.16,-6.06,-4.6,-3.03,7.63,1.26,-6.37
2022,2,1,3.33,3.52,0.64,236.78,57.57,61.59,6.77,0.08,0.41,-1.96,-3.88,-2.92,-2.02,11.33,4.05,-7.28
2022,2,2,3.2,3.59,0.61,258.91,55.92,63.3,6.72,0.09,0.45,1.25,0.29,0.76,1.53,8.67,6.77,-1.91
2022,2,3,0.93,3.46,0.17,323.17,18.8,65.77,2.76,0.05,0.21,4.54,4.65,4.59,3.89,8.15,9.31,1.15
2022,2,4,0.56,3.36,0.1,326.77,11.17,63.16,1.7,0.03,0.14,4.91,3.02,3.97,4.33,12.8,11.4,-1.39
2022,2,5,4.13,4.16,0.77,222.27,71.02,72.12,8.3,0.12,0.62,-2.63,-8.01,-5.32,-2.09,4.48,-0.28,-4.76
2022,2,6,4.14,4.08,0.76,220.23,71.84,71.57,8.3,0.12,0.57,-2.44,-7.56,-5.0,-1.63,6.85,1.76,-5.1
2022,2,7,2.03,3.84,0.37,284.16,37.7,69.63,5.02,0.08,0.41,0.96,-1.3,-0.17,0.39,9.8,6.59,-3.2
2022,2,8,4.03,4.06,0.72,232.34,69.8,71.2,8.2,0.12,0.62,0.97,-3.06,-1.04,0.37,7.73,6.09,-1.63
2022,2,9,4.15,4.08,0.73,240.23,72.54,72.22,8.46,0.12,0.58,2.72,-0.27,1.23,2.18,13.27,10.86,-2.41
2022,2,10,3.86,4.17,0.68,260.44,68.59,74.79,8.22,0.1,0.52,5.35,0.94,3.14,4.25,13.1,12.98,-0.12
2022,2,11,4.23,4.17,0.73,255.12,74.34,74.07,8.7,0.1,0.53,7.58,1.32,4.45,5.67,14.84,15.3,0.46
2022,2,12,2.97,4.02,0.51,305.48,54.12,72.87,7.0,0.09,0.45,7.74,3.58,5.66,6.9,9.54,13.04,3.5
2022,2,13,1.14,3.92,0.2,290.09,22.34,69.59,3.18,0.04,0.21,-0.43,-3.05,-1.74,-0.24,5.66,2.17,-3.49
2022,2,14,3.77,4.45,0.63,234.59,65.65,77.09,8.13,0.1,0.49,-3.28,-8.57,-5.92,-2.51,3.01,-1.53,-4.54
2022,2,15,4.45,4.48,0.74,219.84,77.52,78.54,9.25,0.12,0.59,-2.04,-7.24,-4.64,-1.16,8.43,2.62,-5.81
2022,2,16,3.67,4.34,0.6,264.81,66.04,77.88,8.26,0.13,0.66,2.8,-0.07,1.37,2.41,12.12,9.35,-2.77
2022,2,17,2.09,4.09,0.34,335.52,40.85,75.8,5.7,0.11,0.55,11.28,8.81,10.05,9.93,12.57,17.33,4.76
2022,2,18,3.96,4.65,0.64,271.6,71.11,83.23,9.02,0.16,0.81,5.57,-0.21,2.68,5.44,20.87,16.9,-3.96
2022,2,19,4.37,4.79,0.7,220.36,76.9,84.44,9.5,0.16,0.8,-0.57,-7.54,-4.06,-0.32,12.62,8.07,-4.55
2022,2,20,4.9,4.88,0.77,216.07,85.38,85.42,10.29,0.13,0.67,-1.16,-7.95,-4.56,-0.19,10.54,4.93,-5.61
2022,2,21,4.78,4.74,0.75,253.1,84.76,84.44,10.24,0.16,0.8,5.09,0.8,2.94,4.93,17.76,15.3,-2.45
2022,2,22,1.11,4.1,0.17,350.2,23.09,77.03,3.38,0.06,0.3,12.55,11.17,11.87,11.65,13.91,18.44,4.52
2022,2,23,3.27,4.49,0.5,332.41,62.09,84.29,8.09,0.16,0.78,12.96,9.08,11.02,12.09,15.37,18.9,3.53
2022,2,24,0.89,4.35,0.13,304.39,18.88,80.39,2.84,0.05,0.25,1.12,-2.49,-0.68,1.69,2.6,2.87,0.26
2022,2,25,3.58,4.62,0.54,289.59,65.9,84.48,8.41,0.16,0.81,3.35,-0.02,1.67,3.5,10.55,10.18,-0.38
2022,2,26,3.95,4.96,0.59,266.46,71.58,88.33,9.23,0.18,0.89,1.23,-4.33,-1.55,1.72,6.77,4.87,-1.9
2022,2,27,4.57,5.05,0.67,255.69,81.8,89.84,10.2,0.18,0.89,3.84,-2.56,0.65,3.64,11.51,10.49,-1.02
2022,2,28,4.79,5.02,0.7,252.37,86.15,90.44,10.62,0.17,0.85,2.52,-3.63,-0.56,3.12,9.52,7.75,-1.77
2022,3,1,2.98,4.85,0.43,280.98,54.73,86.24,7.11,0.12,0.62,4.19,1.23,2.71,3.83,13.01,11.19,-1.82
2022,3,2,4.6,4.92,0.66,282.74,83.62,89.6,10.23,0.16,0.81,8.05,3.84,5.94,7.82,13.68,15.31,1.63
2022,3,3,3.55,5.02,0.5,301.22,64.99,91.5,8.41,0.16,0.76,6.69,-0.63,3.03,6.79,11.23,10.42,-0.81
2022,3,4,5.31,5.29,0.74,236.84,94.95,94.8,11.47,0.18,0.9,0.49,-6.56,-3.03,1.83,11.24,6.55,-4.7
2022,3,5,4.73,4.86,0.66,289.01,85.28,87.81,10.31,0.18,0.88,5.98,2.99,4.49,5.98,14.38,13.69,-0.69
2022,3,6,2.64,4.57,0.36,359.62,50.7,84.53,6.71,0.14,0.72,14.78,12.89,13.83,13.57,13.27,20.62,7.34
2022,3,7,2.75,4.78,0.38,355.84,53.11,89.58,7.14,0.15,0.74,17.11,13.13,15.12,16.07,14.06,23.58,9.51
2022,3,8,5.1,5.63,0.69,278.34,90.8,100.14,11.45,0.24,1.24,6.65,-0.65,3.01,7.12,7.3,10.36,3.05
2022,3,9,1.02,5.18,0.13,301.98,21.16,96.68,3.16,0.06,0.32,3.85,2.64,3.24,4.26,4.14,6.04,1.9
2022,3,10,4.14,5.25,0.55,273.79,74.27,92.9,9.41,0.2,1.04,4.3,1.04,2.67,4.19,8.47,8.87,0.4
2022,3,11,5.53,5.5,0.73,264.35,99.35,99.35,12.12,0.25,1.24,7.06,4.53,5.8,7.26,13.77,14.3,0.53
2022,3,12,1.54,5.68,0.2,273.09,30.33,103.12,4.4,0.09,0.45,0.63,-3.2,-1.29,1.12,12.15,6.85,-5.3
2022,3,13,5.38,5.79,0.7,219.89,94.52,101.64,11.64,0.16,0.78,-1.7,-7.73,-4.71,-1.03,12.09,4.58,-7.5
2022,3,14,5.41,5.6,0.7,253.66,96.47,100.1,11.84,0.2,0.98,5.49,0.69,3.08,5.22,16.5,14.27,-2.23
2022,3,15,5.42,5.63,0.69,277.82,98.07,102.07,12.03,0.2,1.01,9.72,5.44,7.58,9.38,16.91,18.91,2.01
2022,3,16,5.16,5.55,0.65,299.67,92.38,99.06,11.48,0.2,0.99,12.3,7.28,9.79,11.52,13.52,19.73,6.2
2022,3,17,1.48,5.5,0.19,339.92,31.41,104.43,4.56,0.09,0.43,10.7,9.48,10.08,10.02,5.41,13.93,8.52
2022,3,18,4.79,5.66,0.59,325.82,89.16,104.52,11.35,0.23,1.18,13.95,11.1,12.52,13.66,14.77,21.45,6.69
2022,3,19,4.0,5.63,0.49,335.39,75.6,105.47,9.74,0.21,1.09,16.2,12.77,14.48,15.51,11.06,22.4,11.33
2022,3,20,4.01,6.02,0.49,294.73,74.7,109.16,9.89,0.2,1.05,10.14,4.31,7.23,9.96,7.61,13.87,6.26
2022,3,21,5.7,6.07,0.69,278.12,103.24,109.84,12.8,0.23,1.12,10.56,3.99,7.27,10.16,15.97,18.44,2.48
2022,3,22,4.86,5.61,0.58,298.18,87.46,100.26,10.8,0.2,1.0,10.2,5.08,7.65,9.62,9.34,15.83,6.48
2022,3,23,1.44,5.38,0.17,339.94,29.36,100.11,4.18,0.09,0.43,9.76,7.32,8.54,9.83,7.39,13.18,5.78
2022,3,24,2.3,5.68,0.27,359.78,46.5,106.84,6.57,0.15,0.77,13.13,12.04,12.58,13.19,5.46,15.8,10.33
2022,3,25,4.53,6.3,0.53,315.25,83.65,113.58,10.95,0.22,1.11,11.69,6.28,8.99,11.77,9.05,16.28,7.23
2022,3,26,3.7,6.41,0.43,288.42,68.27,113.97,9.14,0.16,0.79,7.26,0.63,3.94,7.4,7.48,10.69,3.21
2022,3,27,4.28,6.58,0.49,270.7,76.84,115.24,10.2,0.17,0.86,2.87,-4.42,-0.77,3.69,9.24,6.96,-2.28
2022,3,28,5.96,6.8,0.68,232.38,103.49,117.77,13.09,0.2,1.03,-1.24,-8.79,-5.02,-0.13,7.23,2.87,-4.36
2022,3,29,6.82,6.9,0.77,227.27,119.96,121.16,14.98,0.23,1.14,0.73,-7.46,-3.37,1.43,11.55,6.87,-4.68
2022,3,30,3.78,6.05,0.43,329.55,70.38,109.78,9.3,0.18,0.88,7.58,1.37,4.48,7.39,14.63,15.1,0.47
2022,3,31,2.18,5.88,0.24,368.28,44.85,110.66,6.38,0.13,0.68,16.56,14.81,15.69,15.64,12.01,21.69,9.69
2022,4,1,4.45,6.7,0.49,314.38,81.12,119.81,10.75,0.23,1.17,9.57,2.71,6.14,9.55,9.66,13.55,3.89
2022,4,2,6.98,6.97,0.77,261.2,124.24,123.93,15.55,0.28,1.4,6.98,0.05,3.51,8.26,13.21,13.19,-0.02
2022,4,3,5.3,6.68,0.59,305.91,95.2,118.6,12.32,0.23,1.15,8.65,2.92,5.78,8.98,10.01,13.46,3.46
2022,4,4,5.02,6.65,0.55,288.72,91.84,119.12,11.95,0.22,1.09,7.12,1.05,4.08,7.89,12.96,13.03,0.07
2022,4,5,2.09,6.01,0.23,333.52,42.58,109.26,5.95,0.12,0.62,9.73,8.52,9.12,9.78,7.7,13.19,5.49
2022,4,6,3.37,6.63,0.36,346.91,66.35,124.02,9.21,0.2,1.0,12.64,10.08,11.36,12.92,9.24,18.47,9.23
2022,4,7,1.15,6.37,0.12,346.85,25.19,120.2,3.81,0.09,0.43,10.13,8.69,9.41,10.22,8.03,14.15,6.12
2022,4,8,5.69,6.97,0.6,301.8,103.84,125.73,13.4,0.27,1.37,10.71,5.38,8.05,11.05,11.8,16.58,4.78
2022,4,9,3.84,6.96,0.41,310.09,71.46,124.23,9.65,0.17,0.88,8.83,3.65,6.25,9.34,6.77,12.43,5.66
2022,4,10,5.02,7.14,0.52,281.01,90.55,126.94,11.86,0.21,1.08,6.83,0.87,3.85,7.25,9.23,11.51,2.29
2022,4,11,6.52,6.88,0.68,295.51,118.52,124.74,14.87,0.29,1.46,9.16,3.82,6.49,9.23,13.41,15.73,2.31
2022,4,12,5.23,6.79,0.55,355.43,99.25,127.62,13.07,0.3,1.48,16.37,11.94,14.15,16.02,14.31,23.42,9.1
2022,4,13,5.53,6.56,0.57,358.48,104.67,122.96,13.47,0.29,1.48,18.48,14.52,16.5,17.8,13.46,24.73,11.26
2022,4,14,4.57,6.77,0.47,348.05,87.74,127.7,11.63,0.26,1.29,18.13,12.9,15.51,17.31,15.66,25.33,9.66
2022,4,15,7.32,7.56,0.75,277.45,131.05,134.99,16.67,0.37,1.84,13.51,3.86,8.69,13.61,13.82,20.12,6.3
2022,4,16,6.15,7.06,0.62,331.73,114.24,129.13,14.75,0.3,1.5,15.92,9.6,12.76,15.66,12.55,23.32,10.76
2022,4,17,7.5,7.6,0.76,278.33,135.13,136.4,17.12,0.34,1.71,9.13,1.28,5.2,10.06,7.47,12.83,5.35
2022,4,18,1.15,7.24,0.12,303.79,24.55,134.49,3.72,0.07,0.36,5.33,2.78,4.06,5.9,4.82,8.08,3.26
2022,4,19,5.16,7.52,0.52,288.08,93.8,133.38,12.38,0.25,1.26,6.53,0.56,3.55,7.08,7.8,10.56,2.76
2022,4,20,7.72,7.71,0.77,265.93,139.28,138.68,17.58,0.34,1.72,8.66,1.83,5.25,9.66,13.96,15.3,1.34
2022,4,21,4.23,6.9,0.42,331.77,80.41,126.32,10.67,0.23,1.19,12.65,7.76,10.2,12.65,12.95,18.59,5.65
2022,4,22,7.09,7.51,0.7,315.54,130.18,137.36,16.62,0.36,1.77,15.73,9.65,12.69,15.44,12.16,21.8,9.64
2022,4,23,6.26,6.76,0.62,339.55,116.19,124.89,14.55,0.34,1.67,15.55,10.64,13.09,15.73,14.43,22.97,8.54
2022,4,24,6.98,7.04,0.68,350.1,131.06,132.07,16.41,0.39,1.96,16.3,12.31,14.3,16.82,12.49,23.55,11.06
2022,4,25,5.3,7.1,0.52,351.67,99.91,131.16,12.86,0.31,1.59,14.76,12.09,13.42,15.65,11.88,21.12,9.24
2022,4,26,2.74,6.8,0.27,361.66,55.25,127.23,7.62,0.19,0.95,15.24,12.68,13.96,15.62,10.93,21.3,10.37
2022,4,27,7.41,7.98,0.71,272.25,133.48,142.8,17.05,0.39,1.96,10.15,1.53,5.84,10.9,10.45,15.1,4.65
2022,4,28,8.09,8.24,0.77,256.29,144.18,145.76,18.48,0.36,1.78,7.57,-1.49,3.04,8.57,13.16,14.41,1.26
2022,4,29,8.15,8.16,0.78,257.93,144.96,144.3,18.37,0.38,1.89,10.3,0.05,5.17,10.13,15.94,17.55,1.61
2022,4,30,6.65,7.7,0.63,305.45,123.12,141.0,15.93,0.33,1.68,11.58,2.12,6.85,12.04,15.91,19.12,3.2
2022,5,1,3.32,6.71,0.31,366.01,66.29,124.59,8.93,0.19,0.95,12.44,10.9,11.67,12.64,9.84,16.76,6.91
2022,5,2,7.39,7.68,0.7,333.83,135.98,140.32,17.3,0.37,1.84,17.58,11.76,14.67,17.32,14.69,24.94,10.26
2022,5,3,2.94,6.99,0.27,367.92,57.3,127.26,7.79,0.16,0.83,15.93,12.98,14.45,16.51,9.75,21.73,11.98
2022,5,4,4.06,7.24,0.38,383.58,80.05,136.13,10.88,0.25,1.26,17.44,14.33,15.89,17.83,12.28,24.31,12.03
2022,5,5,4.21,7.6,0.39,356.71,81.82,140.31,11.18,0.25,1.27,15.62,11.96,13.79,16.05,7.34,19.21,11.87
2022,5,6,1.48,6.79,0.14,366.17,31.85,127.02,4.56,0.11,0.53,14.4,13.31,13.86,14.45,4.56,16.59,12.03
2022,5,7,2.33,7.81,0.22,343.79,49.38,148.04,7.39,0.18,0.9,9.83,8.24,9.04,10.21,4.3,11.47,7.17
2022,5,8,3.22,7.85,0.3,315.73,64.44,145.7,9.06,0.2,0.98,8.85,5.49,7.17,8.77,6.28,12.62,6.33
2022,5,9,8.02,8.28,0.74,271.85,144.84,148.38,18.39,0.39,-999.0,12.01,4.87,8.44,12.01,14.65,19.13,4.48
2022,5,10,8.19,8.19,0.75,294.52,151.23,150.27,19.22,0.41,2.08,13.8,5.5,9.65,13.54,13.3,20.74,7.45
2022,5,11,6.1,8.01,0.55,334.13,115.39,148.52,15.25,0.34,1.7,15.37,10.26,12.82,15.19,12.9,21.32,8.41
2022,5,12,3.15,7.7,0.29,364.94,63.66,146.09,8.8,0.18,0.93,17.55,14.98,16.26,17.69,11.25,23.04,11.79
2022,5,13,3.42,7.66,0.31,379.07,70.02,146.77,10.01,0.21,1.06,18.29,16.62,17.45,18.33,8.83,23.3,14.48
2022,5,14,2.85,7.55,0.26,375.11,59.93,143.54,8.61,0.18,0.91,18.23,16.72,17.47,18.29,7.16,21.97,14.8
2022,5,15,6.33,7.62,0.57,385.91,121.91,144.65,16.02,0.37,1.84,20.47,17.36,18.91,20.78,12.3,26.28,13.99
2022,5,16,4.67,7.75,0.42,370.7,91.19,146.24,12.27,0.3,1.52,19.86,16.73,18.3,19.56,11.47,25.69,14.23
2022,5,17,7.74,8.24,0.7,326.21,144.77,152.46,18.59,0.38,1.86,19.19,12.11,15.65,18.86,13.28,25.99,12.72
2022,5,18,6.39,8.04,0.57,342.48,122.41,151.16,16.12,0.37,1.84,17.05,10.49,13.77,17.82,12.04,22.64,10.6
2022,5,19,7.13,7.86,0.64,372.51,137.22,149.28,17.82,0.44,2.18,20.97,16.17,18.57,20.57,11.18,26.56,15.38
2022,5,20,6.13,7.24,0.55,382.11,115.19,134.12,14.44,0.32,1.59,23.86,18.95,21.4,23.38,14.4,30.71,16.31
2022,5,21,7.3,7.72,0.65,385.03,138.2,145.17,17.53,0.42,2.12,26.08,18.98,22.53,25.48,11.5,31.86,20.36
2022,5,22,6.96,7.65,0.62,397.56,134.57,146.28,17.4,0.43,2.18,24.76,19.98,22.37,24.65,12.84,30.65,17.81
2022,5,23,4.37,7.55,0.39,368.88,86.32,141.83,11.59,0.28,1.39,18.4,13.44,15.92,18.97,6.46,22.01,15.55
2022,5,24,2.54,7.69,0.23,362.51,54.17,146.28,7.9,0.2,1.03,16.13,13.25,14.69,16.66,5.16,18.4,13.25
2022,5,25,3.5,7.5,0.31,362.94,70.79,140.29,9.65,0.24,1.2,16.39,11.43,13.91,16.88,8.53,20.65,12.12
2022,5,26,3.12,7.94,0.27,379.07,64.0,150.47,8.88,0.23,1.13,18.22,15.58,16.9,18.88,11.36,23.74,12.37
2022,5,27,2.62,7.62,0.23,393.23,55.05,145.58,7.8,0.19,0.95,20.09,18.98,19.54,19.9,6.02,23.16,17.15
2022,5,28,6.33,8.22,0.55,365.92,121.0,154.3,16.03,0.4,1.99,20.3,16.06,18.18,20.56,8.59,24.58,16.0
2022,5,29,7.46,8.08,0.66,359.33,142.02,152.24,18.15,0.43,2.16,21.42,15.99,18.7,22.0,12.45,26.94,14.5
2022,5,30,7.98,8.06,0.7,367.33,152.11,152.66,19.37,0.48,2.41,23.76,18.15,20.95,23.92,14.14,30.28,16.14
2022,5,31,7.73,8.04,0.68,387.84,148.75,153.49,19.08,0.46,2.35,26.55,19.41,22.98,26.46,14.56,33.27,18.71
2022,6,1,7.16,7.78,0.62,396.72,136.6,146.85,17.33,0.42,2.12,27.53,20.01,23.77,27.37,11.42,32.82,21.4
2022,6,2,5.59,7.64,0.48,402.52,106.26,143.18,13.9,0.35,1.75,25.06,20.96,23.01,25.16,8.22,29.56,21.34
2022,6,3,5.92,8.25,0.52,362.69,113.69,153.77,15.06,0.37,1.84,21.56,13.92,17.74,21.73,7.61,25.36,17.75
2022,6,4,8.37,8.56,0.73,332.85,155.83,157.82,19.95,0.47,2.34,22.19,11.96,17.07,22.5,13.55,28.44,14.88
2022,6,5,8.3,8.37,0.72,334.15,156.59,156.57,20.01,0.47,2.34,20.11,10.38,15.24,21.02,11.12,25.94,14.82
2022,6,6,8.25,8.4,0.72,336.21,155.06,156.48,19.84,0.45,2.29,20.84,9.74,15.29,21.4,12.55,27.2,14.65
